run_id,function,method,n,p,q,rep,seed_data,seed_model,status,error,train_time_sec,pred_time_sec,rmse,coverage_95,interval_len_95,dss_diag,dss_full
run_0902858189,borehole,OILMM,100,20,5,1,1844676065,1843706977,ok,,22.524151832971256,0.09272466599941254,71.41523503571383,0.9098,146.9317953868228,143.53556444599198,
run_0902858189,borehole,OILMM,100,20,5,2,4055242604,3804463498,ok,,18.71674524998525,0.043215167010203004,45.432038518081725,0.9598,120.92151953953942,131.24283270275936,
run_0902858189,borehole,OILMM,100,20,5,3,432042567,465264787,ok,,10.699811875005253,0.041667041019536555,48.703768218993574,0.9472,111.39814868552305,132.04393090132868,
run_0902858189,borehole,OILMM,100,20,5,4,1839524503,1471161506,ok,,10.429559917014558,0.04302791698137298,52.59389134426349,0.9574,147.357049176925,134.32688624721283,
run_0902858189,borehole,OILMM,100,20,5,5,4247332058,871723407,ok,,15.072341415972915,0.040938374993856996,55.551173483530675,0.938,152.37523364748395,140.27856144458826,
run_0902858189,borehole,OILMM,200,20,5,1,540722212,1898489212,ok,,9.220655417011585,0.043563875020481646,53.69736355715275,0.9152,103.91904302738683,132.7643566406498,
run_0902858189,borehole,OILMM,200,20,5,2,3410190269,2092549346,ok,,10.604959374992177,0.0439378329901956,43.21242872733934,0.9302,114.83659380781948,132.41790892015624,
run_0902858189,borehole,OILMM,200,20,5,3,2445259142,3887679915,ok,,9.782967082981486,0.04400724999140948,52.981899761662696,0.9256,102.52876657121791,130.2875196809199,
run_0902858189,borehole,OILMM,200,20,5,4,318133724,607368145,ok,,9.985795165994205,0.04407745896605775,45.55064994647192,0.9618,127.11345187291124,130.85295507421768,
run_0902858189,borehole,OILMM,200,20,5,5,229902005,3502096766,ok,,7.371728666010313,0.046005625044927,45.49998629987432,0.9458,114.49318890319054,127.58546095035203,
run_0902858189,borehole,OILMM,400,20,5,1,1979532437,2674710733,ok,,5.824454208021052,0.05622270895401016,39.73881610569931,0.9254,97.58401707916484,125.34543329865187,
run_0902858189,borehole,OILMM,400,20,5,2,1148131310,1147902143,ok,,8.024272790993564,0.05284541699802503,39.045430626136806,0.9402,96.6098423078596,122.88552637074902,
run_0902858189,borehole,OILMM,400,20,5,3,3300889123,3042736690,ok,,5.4614189169951715,0.05394929205067456,38.19162427010976,0.933,95.80706247607351,122.89686729822569,
run_0902858189,borehole,OILMM,400,20,5,4,2031325400,3601785846,ok,,6.3059416670002975,0.05501266696956009,44.8165292497521,0.9286,97.01860959192481,125.65106974095961,
run_0902858189,borehole,OILMM,400,20,5,5,2759616510,2596518470,ok,,9.126783374988008,0.05353137495694682,39.55670938980939,0.9394,99.6458349115399,124.46998830894475,
run_0902858189,borehole,OILMM,800,20,5,1,1494324533,1158543710,ok,,11.38104624999687,0.08614966599270701,32.13917019051828,0.9432,88.0522535715755,118.39380346371897,
run_0902858189,borehole,OILMM,800,20,5,2,3800119387,2434975711,ok,,9.360720207972918,0.0899903749814257,36.008000795962474,0.9358,91.20186699706936,120.49740656884124,
run_0902858189,borehole,OILMM,800,20,5,3,951976972,654308768,ok,,11.660322041017935,0.09098387497942895,40.95585091322114,0.9442,96.01672328208684,120.84430758240161,
run_0902858189,borehole,OILMM,800,20,5,4,1844086971,3743277320,ok,,8.305868291994557,0.09374516701791435,31.386753380600126,0.9412,83.43762461022371,117.6272100622449,
run_0902858189,borehole,OILMM,800,20,5,5,3969163022,3014686023,ok,,8.367795208003372,0.09210741700371727,33.58192289588696,0.9434,92.03541093862596,120.41209116493059,
run_0902858189,borehole,OILMM,1600,20,5,1,1336073566,2230345000,ok,,38.23287624999648,0.26229741604765877,36.537501756453764,0.9454,94.78538041043961,118.9401261017046,
run_0902858189,borehole,OILMM,1600,20,5,2,1161061322,4263591571,ok,,64.31670654198388,0.3003663750132546,33.61782472107778,0.9524,90.1174964227418,116.85670754382288,
run_0902858189,borehole,OILMM,1600,20,5,3,2853283066,2052641800,ok,,46.21684283402283,0.2586237090290524,36.37821334890899,0.9448,93.33946915376741,118.94298331662546,
run_0902858189,borehole,OILMM,1600,20,5,4,1494266259,2096603277,ok,,69.8220180409844,0.2577409169753082,33.60591860562496,0.9512,91.43595806797413,116.60635859629174,
run_0902858189,borehole,OILMM,1600,20,5,5,3343142004,1040090057,ok,,51.14157441601856,0.2571121660294011,35.292152611625,0.947,92.2454964934615,118.38768261816537,
